Card,Block,Category/Count,Games,Win Rate,Play Rate,Weighted Play Rate,Weighted Inclusion Rate
"•Stooping to the Kill",All Blocks (PC),Any,23,0.3913,0.0179,Unknown,1.47
"Morgul Spawn",Expanded (PC),1,2,0.0000,0.0039,Unknown,0.16
"Morgul Spawn",Expanded (PC),Any,2,0.0000,0.0039,Unknown,0.16
"Morgul Spawn",All Blocks (PC),Any,2,0.0000,0.0016,Unknown,0.13
"In the Ringwraith's Wake",Expanded (PC),3,2,0.0000,0.0039,Unknown,0.16
"In the Ringwraith's Wake",Expanded (PC),4,2,0.0000,0.0039,Unknown,0.16
"In the Ringwraith's Wake",Expanded (PC),Any,4,0.0000,0.0077,Unknown,0.32
"In the Ringwraith's Wake",Fellowship Block (PC),1,2,1.0000,0.0056,Unknown,0.07
"In the Ringwraith's Wake",Fellowship Block (PC),2,7,0.1429,0.0198,Unknown,0.24
"In the Ringwraith's Wake",Fellowship Block (PC),3,3,0.0000,0.0085,Unknown,0.10
"In the Ringwraith's Wake",Fellowship Block (PC),4,1,0.0000,0.0028,Unknown,0.03
"In the Ringwraith's Wake",Fellowship Block (PC),Any,13,0.2308,0.0367,Unknown,0.44
"In the Ringwraith's Wake",Movie Block (PC),2,17,0.2353,0.0413,Unknown,1.15
"In the Ringwraith's Wake",Movie Block (PC),Any,17,0.2353,0.0413,Unknown,1.15
"In the Ringwraith's Wake",All Blocks (PC),Any,34,0.2059,0.0265,Unknown,2.17
"Drawn to Its Power",Expanded (PC),2,3,0.0000,0.0058,Unknown,0.24
"Drawn to Its Power",Expanded (PC),4,1,0.0000,0.0019,Unknown,0.08
"Drawn to Its Power",Expanded (PC),Any,4,0.0000,0.0077,Unknown,0.32
"Drawn to Its Power",Movie Block (PC),1,1,0.0000,0.0024,Unknown,0.07
"Drawn to Its Power",Movie Block (PC),2,13,0.5385,0.0316,Unknown,0.88
"Drawn to Its Power",Movie Block (PC),4,4,0.0000,0.0097,Unknown,0.27
"Drawn to Its Power",Movie Block (PC),Any,18,0.3889,0.0437,Unknown,1.22
"Drawn to Its Power",Fellowship Block (PC),1,2,0.5000,0.0056,Unknown,0.07
"Drawn to Its Power",Fellowship Block (PC),2,3,0.0000,0.0085,Unknown,0.10
"Drawn to Its Power",Fellowship Block (PC),3,3,0.0000,0.0085,Unknown,0.10
"Drawn to Its Power",Fellowship Block (PC),4,2,0.5000,0.0056,Unknown,0.07
"Drawn to Its Power",Fellowship Block (PC),Any,10,0.2000,0.0282,Unknown,0.34
"Drawn to Its Power",All Blocks (PC),Any,32,0.2813,0.0249,Unknown,2.04
"Lingering Shadow",Expanded (PC),2,4,0.2500,0.0077,Unknown,0.32
"Lingering Shadow",Expanded (PC),3,1,0.0000,0.0019,Unknown,0.08
"Lingering Shadow",Expanded (PC),4,7,0.2857,0.0135,Unknown,0.56
"Lingering Shadow",Expanded (PC),Any,12,0.2500,0.0232,Unknown,0.96
"Lingering Shadow",All Blocks (PC),Any,12,0.2500,0.0093,Unknown,0.77
"Gates of the Dead City",Expanded (PC),2,2,0.0000,0.0039,Unknown,0.16
"Gates of the Dead City",Expanded (PC),3,1,0.0000,0.0019,Unknown,0.08
"Gates of the Dead City",Expanded (PC),4,12,0.5000,0.0232,Unknown,0.96
"Gates of the Dead City",Expanded (PC),Any,15,0.4000,0.0290,Unknown,1.20
"Gates of the Dead City",Movie Block (PC),1,1,0.0000,0.0024,Unknown,0.07
"Gates of the Dead City",Movie Block (PC),2,1,1.0000,0.0024,Unknown,0.07
"Gates of the Dead City",Movie Block (PC),3,11,0.5455,0.0267,Unknown,0.74
"Gates of the Dead City",Movie Block (PC),4,33,0.4242,0.0801,Unknown,2.23
"Gates of the Dead City",Movie Block (PC),Any,46,0.4565,0.1117,Unknown,3.11
"Gates of the Dead City",Fellowship Block (PC),1,6,0.3333,0.0169,Unknown,0.21
"Gates of the Dead City",Fellowship Block (PC),2,4,0.0000,0.0113,Unknown,0.14
"Gates of the Dead City",Fellowship Block (PC),3,2,0.5000,0.0056,Unknown,0.07
"Gates of the Dead City",Fellowship Block (PC),4,17,0.4118,0.0480,Unknown,0.58
"Gates of the Dead City",Fellowship Block (PC),Any,29,0.3448,0.0819,Unknown,0.99
"Gates of the Dead City",All Blocks (PC),Any,90,0.4111,0.0701,Unknown,5.74
"Sense of Obligation",Expanded (PC),2,3,0.6667,0.0058,Unknown,0.24
"Sense of Obligation",Expanded (PC),3,4,0.0000,0.0077,Unknown,0.32
"Sense of Obligation",Expanded (PC),4,3,0.3333,0.0058,Unknown,0.24
"Sense of Obligation",Expanded (PC),Any,10,0.3000,0.0193,Unknown,0.80
"Sense of Obligation",All Blocks (PC),Any,10,0.3000,0.0078,Unknown,0.64
"•Faramir's Sword",Expanded (PC),1,6,0.5000,0.0116,Unknown,0.48
"•Faramir's Sword",Expanded (PC),Any,6,0.5000,0.0116,Unknown,0.48
"•Faramir's Sword",All Blocks (PC),Any,6,0.5000,0.0047,Unknown,0.38
"•Ulaire Lemenya, Fifth of the Nine Riders",Expanded (PC),1,3,0.0000,0.0058,Unknown,0.24
"•Ulaire Lemenya, Fifth of the Nine Riders",Expanded (PC),Any,3,0.0000,0.0058,Unknown,0.24
"•Ulaire Lemenya, Fifth of the Nine Riders",All Blocks (PC),Any,3,0.0000,0.0023,Unknown,0.19
"Gondorian Steed",Expanded (PC),1,6,0.5000,0.0116,Unknown,0.48
"Gondorian Steed",Expanded (PC),3,3,0.3333,0.0058,Unknown,0.24
"Gondorian Steed",Expanded (PC),Any,9,0.4444,0.0174,Unknown,0.72
"Gondorian Steed",All Blocks (PC),Any,9,0.4444,0.0070,Unknown,0.57
"Ithilien Blade",Expanded (PC),1,9,0.5556,0.0174,Unknown,0.72
"Ithilien Blade",Expanded (PC),2,15,0.6000,0.0290,Unknown,1.20
"Ithilien Blade",Expanded (PC),3,4,0.7500,0.0077,Unknown,0.32
"Ithilien Blade",Expanded (PC),Any,28,0.6071,0.0541,Unknown,2.24
"Ithilien Blade",All Blocks (PC),Any,28,0.6071,0.0218,Unknown,1.79
"•Denethor, Lord of Minas Tirith",Expanded (PC),1,7,0.2857,0.0135,Unknown,0.56
"•Denethor, Lord of Minas Tirith",Expanded (PC),Any,7,0.2857,0.0135,Unknown,0.56
"•Denethor, Lord of Minas Tirith",Movie Block (PC),1,17,0.4118,0.0413,Unknown,1.15
"•Denethor, Lord of Minas Tirith",Movie Block (PC),2,2,0.5000,0.0049,Unknown,0.14
"•Denethor, Lord of Minas Tirith",Movie Block (PC),Any,19,0.4211,0.0461,Unknown,1.29
"•Denethor, Lord of Minas Tirith",All Blocks (PC),Any,26,0.3846,0.0202,Unknown,1.66
"•Seeing Stone of Orthanc",Expanded (PC),1,12,0.1667,0.0232,Unknown,0.96
"•Seeing Stone of Orthanc",Expanded (PC),Any,12,0.1667,0.0232,Unknown,0.96
"•Seeing Stone of Orthanc",Movie Block (PC),1,6,0.6667,0.0146,Unknown,0.41
"•Seeing Stone of Orthanc",Movie Block (PC),Any,6,0.6667,0.0146,Unknown,0.41
"•Seeing Stone of Orthanc",All Blocks (PC),Any,18,0.3333,0.0140,Unknown,1.15
"•Seeing Stone of Minas Anor",Expanded (PC),1,2,0.0000,0.0039,Unknown,0.16
"•Seeing Stone of Minas Anor",Expanded (PC),Any,2,0.0000,0.0039,Unknown,0.16
"•Seeing Stone of Minas Anor",Movie Block (PC),1,7,0.1429,0.0170,Unknown,0.47
"•Seeing Stone of Minas Anor",Movie Block (PC),Any,7,0.1429,0.0170,Unknown,0.47
"•Seeing Stone of Minas Anor",All Blocks (PC),Any,9,0.1111,0.0070,Unknown,0.57
"•Faramir, Captain of Ithilien",Expanded (PC),1,7,0.2857,0.0135,Unknown,0.56
"•Faramir, Captain of Ithilien",Expanded (PC),Any,7,0.2857,0.0135,Unknown,0.56
"•Faramir, Captain of Ithilien",All Blocks (PC),Any,7,0.2857,0.0055,Unknown,0.45
"•Anduril, Sword That Was Broken",Expanded (PC),1,64,0.5469,0.1236,Unknown,5.11
"•Anduril, Sword That Was Broken",Expanded (PC),2,2,0.5000,0.0039,Unknown,0.16
"•Anduril, Sword That Was Broken",Expanded (PC),Any,66,0.5455,0.1274,Unknown,5.27
"•Anduril, Sword That Was Broken",All Blocks (PC),Any,66,0.5455,0.0514,Unknown,4.21
"•Scroll of Isildur",Expanded (PC),1,31,0.4194,0.0598,Unknown,2.48
"•Scroll of Isildur",Expanded (PC),Any,31,0.4194,0.0598,Unknown,2.48
"•Scroll of Isildur",Movie Block (PC),1,27,0.3704,0.0655,Unknown,1.83
"•Scroll of Isildur",Movie Block (PC),2,6,0.3333,0.0146,Unknown,0.41
"•Scroll of Isildur",Movie Block (PC),Any,33,0.3636,0.0801,Unknown,2.23
"•Scroll of Isildur",All Blocks (PC),Any,64,0.3906,0.0498,Unknown,4.08
"Morgul Detachment",Expanded (PC),1,3,0.0000,0.0058,Unknown,0.24
"Morgul Detachment",Expanded (PC),4,1,0.0000,0.0019,Unknown,0.08
"Morgul Detachment",Expanded (PC),Any,4,0.0000,0.0077,Unknown,0.32
"Morgul Detachment",Movie Block (PC),1,1,1.0000,0.0024,Unknown,0.07
"Morgul Detachment",Movie Block (PC),2,1,0.0000,0.0024,Unknown,0.07
"Morgul Detachment",Movie Block (PC),Any,2,0.5000,0.0049,Unknown,0.14
"Morgul Detachment",All Blocks (PC),Any,6,0.1667,0.0047,Unknown,0.38
"Armor of the White City",Expanded (PC),1,2,0.5000,0.0039,Unknown,0.16
"Armor of the White City",Expanded (PC),2,1,1.0000,0.0019,Unknown,0.08
"Armor of the White City",Expanded (PC),3,4,0.2500,0.0077,Unknown,0.32
"Armor of the White City",Expanded (PC),Any,7,0.4286,0.0135,Unknown,0.56
"Armor of the White City",All Blocks (PC),Any,7,0.4286,0.0055,Unknown,0.45
"Sapling of the White Tree",Expanded (PC),1,1,0.0000,0.0019,Unknown,0.08
"Sapling of the White Tree",Expanded (PC),2,6,0.8333,0.0116,Unknown,0.48
"Sapling of the White Tree",Expanded (PC),3,1,1.0000,0.0019,Unknown,0.08
"Sapling of the White Tree",Expanded (PC),4,3,0.0000,0.0058,Unknown,0.24
"Sapling of the White Tree",Expanded (PC),Any,11,0.5455,0.0212,Unknown,0.88
"Sapling of the White Tree",Movie Block (PC),2,7,0.1429,0.0170,Unknown,0.47
"Sapling of the White Tree",Movie Block (PC),3,9,0.2222,0.0218,Unknown,0.61
"Sapling of the White Tree",Movie Block (PC),4,7,0.5714,0.0170,Unknown,0.47
"Sapling of the White Tree",Movie Block (PC),Any,23,0.3043,0.0558,Unknown,1.56
"Sapling of the White Tree",All Blocks (PC),Any,34,0.3824,0.0265,Unknown,2.17
"Morgul Regiment",Expanded (PC),1,2,0.0000,0.0039,Unknown,0.16
"Morgul Regiment",Expanded (PC),4,1,0.0000,0.0019,Unknown,0.08
"Morgul Regiment",Expanded (PC),Any,3,0.0000,0.0058,Unknown,0.24
"Morgul Regiment",Movie Block (PC),2,1,0.0000,0.0024,Unknown,0.07
"Morgul Regiment",Movie Block (PC),Any,1,0.0000,0.0024,Unknown,0.07
"Morgul Regiment",All Blocks (PC),Any,4,0.0000,0.0031,Unknown,0.26
"•Elendil, High-King of Gondor",Expanded (PC),1,3,0.0000,0.0058,Unknown,0.24
"•Elendil, High-King of Gondor",Expanded (PC),Any,3,0.0000,0.0058,Unknown,0.24
"•Elendil, High-King of Gondor",All Blocks (PC),Any,3,0.0000,0.0023,Unknown,0.19
"•Ulaire Cantea, Black Assassin",Expanded (PC),1,30,0.5667,0.0579,Unknown,2.40
"•Ulaire Cantea, Black Assassin",Expanded (PC),2,11,0.2727,0.0212,Unknown,0.88
"•Ulaire Cantea, Black Assassin",Expanded (PC),4,1,0.0000,0.0019,Unknown,0.08
"•Ulaire Cantea, Black Assassin",Expanded (PC),Any,42,0.4762,0.0811,Unknown,3.35
"•Ulaire Cantea, Black Assassin",All Blocks (PC),Any,42,0.4762,0.0327,Unknown,2.68
"Dagger Strike",Expanded (PC),1,6,1.0000,0.0116,Unknown,0.48
"Dagger Strike",Expanded (PC),2,2,0.0000,0.0039,Unknown,0.16
"Dagger Strike",Expanded (PC),3,2,0.0000,0.0039,Unknown,0.16
"Dagger Strike",Expanded (PC),Any,10,0.6000,0.0193,Unknown,0.80
"Dagger Strike",Fellowship Block (PC),1,2,1.0000,0.0056,Unknown,0.07
"Dagger Strike",Fellowship Block (PC),2,5,0.4000,0.0141,Unknown,0.17
"Dagger Strike",Fellowship Block (PC),3,12,0.4167,0.0339,Unknown,0.41
"Dagger Strike",Fellowship Block (PC),4,4,0.2500,0.0113,Unknown,0.14
"Dagger Strike",Fellowship Block (PC),Any,23,0.4348,0.0650,Unknown,0.79
"Dagger Strike",Movie Block (PC),4,3,0.3333,0.0073,Unknown,0.20
"Dagger Strike",Movie Block (PC),Any,3,0.3333,0.0073,Unknown,0.20
"Dagger Strike",All Blocks (PC),Any,36,0.4722,0.0280,Unknown,2.30
"•Narsil, Blade of the Faithful",Expanded (PC),1,4,0.2500,0.0077,Unknown,0.32
"•Narsil, Blade of the Faithful",Expanded (PC),Any,4,0.2500,0.0077,Unknown,0.32
"•Narsil, Blade of the Faithful",Movie Block (PC),1,14,0.6429,0.0340,Unknown,0.95
"•Narsil, Blade of the Faithful",Movie Block (PC),2,10,0.2000,0.0243,Unknown,0.68
"•Narsil, Blade of the Faithful",Movie Block (PC),Any,24,0.4583,0.0583,Unknown,1.62
"•Narsil, Blade of the Faithful",All Blocks (PC),Any,28,0.4286,0.0218,Unknown,1.79
"•Ulaire Attea, Second of the Nine Riders",Expanded (PC),1,1,0.0000,0.0019,Unknown,0.08
"•Ulaire Attea, Second of the Nine Riders",Expanded (PC),2,3,0.0000,0.0058,Unknown,0.24
"•Ulaire Attea, Second of the Nine Riders",Expanded (PC),Any,4,0.0000,0.0077,Unknown,0.32
"•Ulaire Attea, Second of the Nine Riders",All Blocks (PC),Any,4,0.0000,0.0031,Unknown,0.26
"Shapes Slowly Advancing",Expanded (PC),1,6,0.1667,0.0116,Unknown,0.48
"Shapes Slowly Advancing",Expanded (PC),3,1,0.0000,0.0019,Unknown,0.08
"Shapes Slowly Advancing",Expanded (PC),Any,7,0.1429,0.0135,Unknown,0.56
"Shapes Slowly Advancing",All Blocks (PC),Any,7,0.1429,0.0055,Unknown,0.45
"Unimpeded",Expanded (PC),2,2,0.0000,0.0039,Unknown,0.16
"Unimpeded",Expanded (PC),3,1,0.0000,0.0019,Unknown,0.08
"Unimpeded",Expanded (PC),Any,3,0.0000,0.0058,Unknown,0.24
"Unimpeded",All Blocks (PC),Any,3,0.0000,0.0023,Unknown,0.19
"•The Witch-king's Beast, Fell Creature",Expanded (PC),1,1,0.0000,0.0019,Unknown,0.08
"•The Witch-king's Beast, Fell Creature",Expanded (PC),2,8,0.5000,0.0154,Unknown,0.64
"•The Witch-king's Beast, Fell Creature",Expanded (PC),3,2,0.0000,0.0039,Unknown,0.16
"•The Witch-king's Beast, Fell Creature",Expanded (PC),4,1,0.0000,0.0019,Unknown,0.08
"•The Witch-king's Beast, Fell Creature",Expanded (PC),Any,12,0.3333,0.0232,Unknown,0.96
"•The Witch-king's Beast, Fell Creature",All Blocks (PC),Any,12,0.3333,0.0093,Unknown,0.77
"•The Witch-king, Black Lord",Expanded (PC),1,11,0.3636,0.0212,Unknown,0.88
"•The Witch-king, Black Lord",Expanded (PC),2,15,0.5333,0.0290,Unknown,1.20
"•The Witch-king, Black Lord",Expanded (PC),3,1,1.0000,0.0019,Unknown,0.08
"•The Witch-king, Black Lord",Expanded (PC),4,1,0.0000,0.0019,Unknown,0.08
"•The Witch-king, Black Lord",Expanded (PC),Any,28,0.4643,0.0541,Unknown,2.24
"•The Witch-king, Black Lord",All Blocks (PC),Any,28,0.4643,0.0218,Unknown,1.79
"•Heirs of Gondor",Expanded (PC),1,3,0.3333,0.0058,Unknown,0.24
"•Heirs of Gondor",Expanded (PC),2,1,0.0000,0.0019,Unknown,0.08
"•Heirs of Gondor",Expanded (PC),Any,4,0.2500,0.0077,Unknown,0.32
"•Heirs of Gondor",All Blocks (PC),Any,4,0.2500,0.0031,Unknown,0.26
"•Faramir's Bow, Ithilien Longbow",Expanded (PC),1,3,0.3333,0.0058,Unknown,0.24
"•Faramir's Bow, Ithilien Longbow",Expanded (PC),Any,3,0.3333,0.0058,Unknown,0.24
"•Faramir's Bow, Ithilien Longbow",All Blocks (PC),Any,3,0.3333,0.0023,Unknown,0.19
"•The Pale Blade, Sword of Flame",Expanded (PC),1,5,0.6000,0.0097,Unknown,0.40
"•The Pale Blade, Sword of Flame",Expanded (PC),2,2,0.0000,0.0039,Unknown,0.16
"•The Pale Blade, Sword of Flame",Expanded (PC),3,2,0.0000,0.0039,Unknown,0.16
"•The Pale Blade, Sword of Flame",Expanded (PC),4,1,0.0000,0.0019,Unknown,0.08
"•The Pale Blade, Sword of Flame",Expanded (PC),Any,10,0.3000,0.0193,Unknown,0.80
"•The Pale Blade, Sword of Flame",All Blocks (PC),Any,10,0.3000,0.0078,Unknown,0.64
"•Garrison of Gondor",Expanded (PC),1,5,0.2000,0.0097,Unknown,0.40
"•Garrison of Gondor",Expanded (PC),Any,5,0.2000,0.0097,Unknown,0.40
"•Garrison of Gondor",Movie Block (PC),1,8,0.3750,0.0194,Unknown,0.54
"•Garrison of Gondor",Movie Block (PC),2,3,0.0000,0.0073,Unknown,0.20
"•Garrison of Gondor",Movie Block (PC),Any,11,0.2727,0.0267,Unknown,0.74
"•Garrison of Gondor",All Blocks (PC),Any,16,0.2500,0.0125,Unknown,1.02
"•Aragorn's Bow, Ranger's Longbow",Expanded (PC),1,49,0.5510,0.0946,Unknown,3.91
"•Aragorn's Bow, Ranger's Longbow",Expanded (PC),2,33,0.6667,0.0637,Unknown,2.64
"•Aragorn's Bow, Ranger's Longbow",Expanded (PC),Any,82,0.5976,0.1583,Unknown,6.55
"•Aragorn's Bow, Ranger's Longbow",All Blocks (PC),Any,82,0.5976,0.0639,Unknown,5.23
"•Throne of Minas Tirith",Expanded (PC),1,10,0.4000,0.0193,Unknown,0.80
"•Throne of Minas Tirith",Expanded (PC),2,1,1.0000,0.0019,Unknown,0.08
"•Throne of Minas Tirith",Expanded (PC),Any,11,0.4545,0.0212,Unknown,0.88
"•Throne of Minas Tirith",All Blocks (PC),Any,11,0.4545,0.0086,Unknown,0.70
"•Faramir's Company",Expanded (PC),1,11,0.5455,0.0212,Unknown,0.88
"•Faramir's Company",Expanded (PC),Any,11,0.5455,0.0212,Unknown,0.88
"•Faramir's Company",All Blocks (PC),Any,11,0.5455,0.0086,Unknown,0.70
"Rally the Company",Expanded (PC),4,2,0.0000,0.0039,Unknown,0.16
"Rally the Company",Expanded (PC),Any,2,0.0000,0.0039,Unknown,0.16
"Rally the Company",All Blocks (PC),Any,2,0.0000,0.0016,Unknown,0.13
"Kingsfoil",Expanded (PC),2,2,0.0000,0.0039,Unknown,0.16
"Kingsfoil",Expanded (PC),4,9,0.6667,0.0174,Unknown,0.72
"Kingsfoil",Expanded (PC),Any,11,0.5455,0.0212,Unknown,0.88
"Kingsfoil",All Blocks (PC),Any,11,0.5455,0.0086,Unknown,0.70
"•Gorbag, Lieutenant of Cirith Ungol",Expanded (PC),1,2,0.0000,0.0039,Unknown,0.16
"•Gorbag, Lieutenant of Cirith Ungol",Expanded (PC),4,1,0.0000,0.0019,Unknown,0.08
"•Gorbag, Lieutenant of Cirith Ungol",Expanded (PC),Any,3,0.0000,0.0058,Unknown,0.24
"•Gorbag, Lieutenant of Cirith Ungol",All Blocks (PC),Any,3,0.0000,0.0023,Unknown,0.19
"Armor of the Citadel",Expanded (PC),1,5,0.6000,0.0097,Unknown,0.40
"Armor of the Citadel",Expanded (PC),4,2,0.0000,0.0039,Unknown,0.16
"Armor of the Citadel",Expanded (PC),Any,7,0.4286,0.0135,Unknown,0.56
"Armor of the Citadel",All Blocks (PC),Any,7,0.4286,0.0055,Unknown,0.45
"•Elendil's Army",Expanded (PC),1,5,0.4000,0.0097,Unknown,0.40
"•Elendil's Army",Expanded (PC),Any,5,0.4000,0.0097,Unknown,0.40
"•Elendil's Army",All Blocks (PC),Any,5,0.4000,0.0039,Unknown,0.32
"•Aragorn, Thorongil",Expanded (PC),1,41,0.5854,0.0792,Unknown,3.27
"•Aragorn, Thorongil",Expanded (PC),2,23,0.6087,0.0444,Unknown,1.84
"•Aragorn, Thorongil",Expanded (PC),3,9,0.5556,0.0174,Unknown,0.72
"•Aragorn, Thorongil",Expanded (PC),4,1,0.0000,0.0019,Unknown,0.08
"•Aragorn, Thorongil",Expanded (PC),Any,74,0.5811,0.1429,Unknown,5.91
"•Aragorn, Thorongil",All Blocks (PC),Any,74,0.5811,0.0576,Unknown,4.72
"•Crown of Gondor",Expanded (PC),1,3,0.0000,0.0058,Unknown,0.24
"•Crown of Gondor",Expanded (PC),Any,3,0.0000,0.0058,Unknown,0.24
"•Crown of Gondor",All Blocks (PC),Any,3,0.0000,0.0023,Unknown,0.19
"•Ring of Ire",Expanded (PC),1,7,0.0000,0.0135,Unknown,0.56
"•Ring of Ire",Expanded (PC),2,1,0.0000,0.0019,Unknown,0.08
"•Ring of Ire",Expanded (PC),Any,8,0.0000,0.0154,Unknown,0.64
"•Ring of Ire",Movie Block (PC),1,1,0.0000,0.0024,Unknown,0.07
"•Ring of Ire",Movie Block (PC),2,1,0.0000,0.0024,Unknown,0.07
"•Ring of Ire",Movie Block (PC),Any,2,0.0000,0.0049,Unknown,0.14
"•Ring of Ire",All Blocks (PC),Any,10,0.0000,0.0078,Unknown,0.64
"•Ulaire Nelya, Fell Rider",Expanded (PC),1,6,0.3333,0.0116,Unknown,0.48
"•Ulaire Nelya, Fell Rider",Expanded (PC),2,1,0.0000,0.0019,Unknown,0.08
"•Ulaire Nelya, Fell Rider",Expanded (PC),Any,7,0.2857,0.0135,Unknown,0.56
"•Ulaire Nelya, Fell Rider",All Blocks (PC),Any,7,0.2857,0.0055,Unknown,0.45
"Bow of Minas Tirith",Expanded (PC),1,13,0.6923,0.0251,Unknown,1.04
"Bow of Minas Tirith",Expanded (PC),3,2,0.0000,0.0039,Unknown,0.16
"Bow of Minas Tirith",Expanded (PC),Any,15,0.6000,0.0290,Unknown,1.20
"Bow of Minas Tirith",All Blocks (PC),Any,15,0.6000,0.0117,Unknown,0.96
"•Boromir, Hero of Osgiliath",Expanded (PC),1,6,0.1667,0.0116,Unknown,0.48
"•Boromir, Hero of Osgiliath",Expanded (PC),Any,6,0.1667,0.0116,Unknown,0.48
"•Boromir, Hero of Osgiliath",All Blocks (PC),Any,6,0.1667,0.0047,Unknown,0.38
"•Houses of Healing",Expanded (PC),1,10,0.6000,0.0193,Unknown,0.80
"•Houses of Healing",Expanded (PC),Any,10,0.6000,0.0193,Unknown,0.80
"•Houses of Healing",All Blocks (PC),Any,10,0.6000,0.0078,Unknown,0.64
"•Ulaire Nertea, Dark Horseman",Expanded (PC),1,2,0.0000,0.0039,Unknown,0.16
"•Ulaire Nertea, Dark Horseman",Expanded (PC),2,52,0.5769,0.1004,Unknown,4.15
"•Ulaire Nertea, Dark Horseman",Expanded (PC),3,52,0.4231,0.1004,Unknown,4.15
"•Ulaire Nertea, Dark Horseman",Expanded (PC),4,20,0.5500,0.0386,Unknown,1.60
"•Ulaire Nertea, Dark Horseman",Expanded (PC),Any,126,0.5000,0.2432,Unknown,10.06
"•Ulaire Nertea, Dark Horseman",All Blocks (PC),Any,126,0.5000,0.0981,Unknown,8.03
"•Knife of the Galadhrim",Expanded (PC),1,27,0.6296,0.0521,Unknown,2.16
"•Knife of the Galadhrim",Expanded (PC),2,1,1.0000,0.0019,Unknown,0.08
"•Knife of the Galadhrim",Expanded (PC),Any,28,0.6429,0.0541,Unknown,2.24
"•Knife of the Galadhrim",Movie Block (PC),1,5,0.0000,0.0121,Unknown,0.34
"•Knife of the Galadhrim",Movie Block (PC),Any,5,0.0000,0.0121,Unknown,0.34
"•Knife of the Galadhrim",All Blocks (PC),Any,33,0.5455,0.0257,Unknown,2.10
"Pledge of Loyalty",Expanded (PC),3,2,0.0000,0.0039,Unknown,0.16
"Pledge of Loyalty",Expanded (PC),4,1,1.0000,0.0019,Unknown,0.08
"Pledge of Loyalty",Expanded (PC),Any,3,0.3333,0.0058,Unknown,0.24
"Pledge of Loyalty",All Blocks (PC),Any,3,0.3333,0.0023,Unknown,0.19
"•The Witch-king, Black Captain",Expanded (PC),1,1,0.0000,0.0019,Unknown,0.08
"•The Witch-king, Black Captain",Expanded (PC),2,3,0.0000,0.0058,Unknown,0.24
"•The Witch-king, Black Captain",Expanded (PC),4,1,0.0000,0.0019,Unknown,0.08
"•The Witch-king, Black Captain",Expanded (PC),Any,5,0.0000,0.0097,Unknown,0.40
"•The Witch-king, Black Captain",Movie Block (PC),2,14,0.5000,0.0340,Unknown,0.95
"•The Witch-king, Black Captain",Movie Block (PC),Any,14,0.5000,0.0340,Unknown,0.95
"•The Witch-king, Black Captain",All Blocks (PC),Any,19,0.3684,0.0148,Unknown,1.21
"•Ulaire Attea, Wraith on Wings",Expanded (PC),1,1,0.0000,0.0019,Unknown,0.08
"•Ulaire Attea, Wraith on Wings",Expanded (PC),2,2,0.0000,0.0039,Unknown,0.16
"•Ulaire Attea, Wraith on Wings",Expanded (PC),Any,3,0.0000,0.0058,Unknown,0.24
"•Ulaire Attea, Wraith on Wings",Movie Block (PC),1,3,0.0000,0.0073,Unknown,0.20
"•Ulaire Attea, Wraith on Wings",Movie Block (PC),2,1,1.0000,0.0024,Unknown,0.07
"•Ulaire Attea, Wraith on Wings",Movie Block (PC),4,2,0.0000,0.0049,Unknown,0.14
"•Ulaire Attea, Wraith on Wings",Movie Block (PC),Any,6,0.1667,0.0146,Unknown,0.41
"•Ulaire Attea, Wraith on Wings",All Blocks (PC),Any,9,0.1111,0.0070,Unknown,0.57
"•Horn of Boromir, The Great Horn",Expanded (PC),1,24,0.5417,0.0463,Unknown,1.92
"•Horn of Boromir, The Great Horn",Expanded (PC),Any,24,0.5417,0.0463,Unknown,1.92
"•Horn of Boromir, The Great Horn",All Blocks (PC),Any,24,0.5417,0.0187,Unknown,1.53
"Tower of Ecthelion",Movie Block (PC),Site,16,0.4375,0.0388,1.67,1.67
"Tower of Ecthelion",All Blocks (PC),Site,16,0.4375,0.0125,2.31,2.31
"Minas Tirith Second Circle",Movie Block (PC),Site,73,0.5342,0.1772,7.61,7.61
"Minas Tirith Second Circle",All Blocks (PC),Site,73,0.5342,0.0569,10.54,10.54
"•Fror, Gimli's Kinsman",Movie Block (PC),1,3,0.0000,0.0073,Unknown,0.20
"•Fror, Gimli's Kinsman",Movie Block (PC),Any,3,0.0000,0.0073,Unknown,0.20
"•Fror, Gimli's Kinsman",Fellowship Block (PC),1,46,0.3478,0.1299,Unknown,1.57
"•Fror, Gimli's Kinsman",Fellowship Block (PC),2,15,0.3333,0.0424,Unknown,0.51
"•Fror, Gimli's Kinsman",Fellowship Block (PC),4,1,0.0000,0.0028,Unknown,0.03
"•Fror, Gimli's Kinsman",Fellowship Block (PC),Any,62,0.3387,0.1751,Unknown,2.12
"•Fror, Gimli's Kinsman",Expanded (PC),1,8,0.2500,0.0154,Unknown,0.64
"•Fror, Gimli's Kinsman",Expanded (PC),Any,8,0.2500,0.0154,Unknown,0.64
"•Fror, Gimli's Kinsman",All Blocks (PC),Any,73,0.3151,0.0569,Unknown,4.65
"•Ulaire Otsea, Ringwraith in Twilight",Movie Block (PC),1,9,0.6667,0.0218,Unknown,0.61
"•Ulaire Otsea, Ringwraith in Twilight",Movie Block (PC),3,1,0.0000,0.0024,Unknown,0.07
