ID,Type,Fellowship Win Rate,Fellowship Games Played,Fellowship Rating,Movie Win Rate,Movie Games Played,Movie Rating,Expanded Win Rate,Expanded Games Played,Expanded Rating
Mordor Enraged, drawDeck,0.4230769230769231,26,Low Play Rate with Average Strength,0.375,8,Unplayed,0.375,8,Redeemable
Orc Swordsman, drawDeck,0.3559322033898305,59,Redeemable,0.6666666666666666,6,Unplayed,1,1,Unplayed
Boromir's Cloak, drawDeck,0.2222222222222222,9,Unplayed,0.38461538461538464,13,Redeemable,0.25,12,Trash
The Underdeeps of Moria, drawDeck,0.4074074074074074,27,Low Play Rate with Average Strength,0.5416666666666666,48,Average,0.4,20,Average
Goblin Patrol Troop, drawDeck,0.13333333333333333,15,Unplayed,0.4,15,Low Play Rate with Average Strength,0.375,8,Redeemable
101_17, drawDeck,0.6666666666666666,135,Standard Power Picks,0.46153846153846156,65,Average,,,N/A
Depart Silently, drawDeck,0.3076923076923077,13,Unplayed,0.25,16,Trash,0.2857142857142857,7,Trash
101_47, drawDeck,0.46153846153846156,13,Unplayed,,,N/A,,,N/A
101_5, drawDeck,0.4,15,Unplayed,0.7142857142857143,7,Unplayed,,1,Unplayed
101_52, drawDeck,0.43478260869565216,23,Low Play Rate with Average Strength,0.5,10,Low Play Rate with Average Strength,0.3333333333333333,3,Redeemable
101_55, drawDeck,0.4146341463414634,41,Low Play Rate with Average Strength,0.2727272727272727,22,Trash,0.4166666666666667,12,Average
101_56, drawDeck,0.36,25,Redeemable,,2,Unplayed,0.4166666666666667,12,Average
Depths of Moria, drawDeck,0.4444444444444444,9,Unplayed,,2,Unplayed,0.45454545454545453,11,Average
Hunt Them Down, drawDeck,,8,Unplayed,0.5,2,Unplayed,,,N/A
Coat of Mail, drawDeck,0.32,50,Redeemable,0.3888888888888889,54,Redeemable,0.4117647058823529,51,High Play Rate with Average Strength
Eregion's Trails, drawDeck,0.4444444444444444,9,Unplayed,,1,Unplayed,0.375,8,Redeemable
Gondor's Vengeance, drawDeck,0.5384615384615384,39,Low Play Rate with Average Strength,,,N/A,0.4444444444444444,18,Average
Great Shield, drawDeck,0.375,32,Redeemable,1,1,Unplayed,0.4,5,Low Play Rate with Average Strength
Uruk Shaman, drawDeck,0.3333333333333333,15,Unplayed,,,N/A,,,N/A
Uruk-hai Armory, drawDeck,0.35294117647058826,17,Redeemable,,3,Unplayed,0.4444444444444444,9,Low Play Rate with Average Strength
Uruk-hai Raiding Party, drawDeck,0.2,20,Trash,0.46153846153846156,39,Low Play Rate with Average Strength,,,N/A
Bag End, site,0.3448275862068966,29,Redeemable,,,N/A,,,N/A
Moria Stairway, site,0.3855421686746988,83,Redeemable,,,N/A,,,N/A
Unfamiliar Territory, drawDeck,0.16666666666666666,12,Unplayed,0.5,2,Unplayed,0.2,5,Trash
Through the Misty Mountains, drawDeck,0.2,5,Unplayed,,,N/A,0.3333333333333333,9,Redeemable
Questions That Need Answering, drawDeck,0.875,8,Unplayed,,1,Unplayed,,,N/A
Uruk Messenger, drawDeck,0.42857142857142855,7,Unplayed,0.21428571428571427,14,Trash,,3,Trash
Tower of Orthanc, drawDeck,0.32323232323232326,99,Redeemable,0.5813953488372093,43,Low Play Rate with Average Strength,0.5,2,Unplayed
Sword of Minas Morgul, drawDeck,0.25,24,Trash,0.21052631578947367,19,Trash,0.42105263157894735,19,Average
Phial of Galadriel, drawDeck,0.25,12,Unplayed,0.4985835694050991,353,High Play Rate with Average Strength,0.25,24,Trash
Mordor's Strength, drawDeck,0.6,20,Sleeper or Niche Power Picks,0.3333333333333333,3,Unplayed,0.3333333333333333,3,Redeemable
No Business of Ours, drawDeck,0.3548387096774194,62,Redeemable,,7,Unplayed,,,N/A
Spies of Mordor, drawDeck,0.3076923076923077,13,Unplayed,0.3333333333333333,3,Unplayed,,5,Trash
Forces of Mordor, drawDeck,0.2,5,Unplayed,,,N/A,0.35714285714285715,28,Redeemable
1_178*, drawDeck,0.48333333333333334,60,Low Play Rate with Average Strength,0.5,2,Unplayed,,,N/A
Hate and Anger, drawDeck,0.6666666666666666,3,Unplayed,0.7857142857142857,14,Sleeper or Niche Power Picks,0.5384615384615384,13,Average
Some Who Resisted, drawDeck,0.6666666666666666,6,Unplayed,,,N/A,,1,Unplayed
Master Proudfoot: Distant Relative of Bilbo, drawDeck,,2,Unplayed,,2,Unplayed,0.3333333333333333,9,Redeemable
The Shire Countryside, drawDeck,0.5,18,Low Play Rate with Average Strength,0.43010752688172044,93,Average,0.15384615384615385,13,Trash
Uruviel: Maid of Lorien, drawDeck,0.2,10,Unplayed,,,N/A,,,N/A
1_56*, drawDeck,0.375,8,Unplayed,0.2222222222222222,9,Trash,,,N/A
Merry: Horticulturalist, drawDeck,0.36363636363636365,11,Unplayed,0.5614035087719298,57,Average,,2,Unplayed
Elven Cloak, drawDeck,0.375,8,Unplayed,,1,Unplayed,0.45454545454545453,11,Average
Town Center, site,0.38461538461538464,13,Unplayed,,,N/A,,,N/A
Their Halls of Stone, drawDeck,0.16666666666666666,12,Unplayed,,,N/A,0.3333333333333333,9,Redeemable
Stricken Dumb, drawDeck,0.4482758620689655,29,Low Play Rate with Average Strength,0.5714285714285714,7,Unplayed,,2,Unplayed
Battle Fury, drawDeck,,5,Unplayed,,1,Unplayed,,13,Trash
Disquiet of Our People, drawDeck,0.5,30,Low Play Rate with Average Strength,0.55,20,Low Play Rate with Average Strength,,12,Trash
The Ring Draws Them, drawDeck,0.42105263157894735,19,Low Play Rate with Average Strength,0.41304347826086957,46,Average,,,N/A
2_82*, drawDeck,,2,Unplayed,,,N/A,,,N/A
3_86*, drawDeck,,2,Unplayed,,,N/A,,,N/A
Goblin Man, drawDeck,0.2,5,Unplayed,0.7910447761194029,67,Standard Power Picks,,,N/A
1_47*, drawDeck,0.7741935483870968,62,Sleeper or Niche Power Picks,0.2857142857142857,7,Unplayed,,,N/A
Isengard Forger, drawDeck,0.6521739130434783,92,Standard Power Picks,0.8152173913043478,92,Standard Power Picks,0.6666666666666666,3,Sleeper or Niche Power Picks
Isengard Servant, drawDeck,0.5284974093264249,193,Average,0.6307692307692307,130,Meta Dominating Power Picks,,,N/A
Isengard Worker, drawDeck,0.6025641025641025,156,Standard Power Picks,0.6829268292682927,82,Standard Power Picks,,,N/A
The Trees Are Strong, drawDeck,0.5369127516778524,149,Average,0.4166666666666667,12,Low Play Rate with Average Strength,,,N/A
Arwen's Fate, drawDeck,1,1,Unplayed,,2,Unplayed,,,N/A
Weatherhills, site,0.37735849056603776,53,Redeemable,,,N/A,,,N/A
The Weight of a Legacy, drawDeck,0.5714285714285714,7,Unplayed,,,N/A,,,N/A
Bent on Discovery, drawDeck,0.358974358974359,39,Redeemable,0.45982142857142855,224,High Play Rate with Average Strength,0.5333333333333333,15,Average
Isengard Axe, drawDeck,0.4745762711864407,59,Low Play Rate with Average Strength,0.5072463768115942,69,Average,,,N/A
Servants to Saruman, drawDeck,0.3815789473684211,76,Redeemable,0.5,28,Low Play Rate with Average Strength,0.75,4,Sleeper or Niche Power Picks
Trapped and Alone, drawDeck,0.48623853211009177,109,Average,0.5454545454545454,22,Low Play Rate with Average Strength,1,2,Unplayed
Change of Plans, drawDeck,0.3333333333333333,9,Unplayed,,,N/A,0.1,10,Trash
Support of the Last Homely House, drawDeck,0.2,15,Unplayed,0.5833333333333334,36,Low Play Rate with Average Strength,0.5714285714285714,7,Low Play Rate with Average Strength
Treachery Deeper Than You Know, drawDeck,0.25,4,Unplayed,,,N/A,,,N/A
Cast It Into the Fire, drawDeck,0.2,5,Unplayed,0.25,4,Unplayed,0.4444444444444444,9,Low Play Rate with Average Strength
They Will Never Stop Hunting You, drawDeck,0.5384615384615384,13,Unplayed,,,N/A,0.4,5,Low Play Rate with Average Strength
A Blended Race, drawDeck,0.2,10,Unplayed,,,N/A,0.42857142857142855,14,Average
Dark Fire, drawDeck,0.5,2,Unplayed,,2,Unplayed,0.3333333333333333,9,Redeemable
The Balrog: Flame of Udun , drawDeck,0.6060606060606061,33,Sleeper or Niche Power Picks,,,N/A,,,N/A
Traitor's Voice, drawDeck,0.5,2,Unplayed,,,N/A,,3,Trash
Cruel Caradhras, drawDeck,,4,Unplayed,0.375,8,Unplayed,0.5,4,Low Play Rate with Average Strength
No Ordinary Storm, drawDeck,,2,Unplayed,0.7142857142857143,7,Unplayed,,3,Trash
Saruman's Chill, drawDeck,0.1,10,Unplayed,,,N/A,0.2,5,Trash
The Nine Walkers, drawDeck,0.16666666666666666,6,Unplayed,,2,Unplayed,,1,Unplayed
Pursuit Just Behind, drawDeck,0.45454545454545453,11,Unplayed,0.3333333333333333,6,Unplayed,0.2857142857142857,7,Trash
Isengard Retainer, drawDeck,0.41228070175438597,114,Average,0.43333333333333335,30,Low Play Rate with Average Strength,0.75,4,Sleeper or Niche Power Picks
2_85*, drawDeck,0.35714285714285715,28,Redeemable,,,N/A,,,N/A
The Witch-king: Lord of Angmar , drawDeck,0.6333333333333333,30,Sleeper or Niche Power Picks,,,N/A,,,N/A
The End Comes, drawDeck,,3,Unplayed,,,N/A,,,N/A
Deft in Their Movements, drawDeck,0.4594594594594595,37,Low Play Rate with Average Strength,0.5714285714285714,7,Unplayed,,1,Unplayed
1_334*, site,0.5,2,Unplayed,,,N/A,,,N/A
1_349*, site,0.8,15,Unplayed,,,N/A,,,N/A
1_353*, site,0.76,25,Sleeper or Niche Power Picks,,,N/A,,,N/A
3_117*, site,0.8,35,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_121*, drawDeck,0.8,5,Unplayed,,,N/A,,,N/A
1_313*, drawDeck,0.8085106382978723,47,Sleeper or Niche Power Picks,0.8333333333333334,6,Unplayed,,,N/A
2_101*, drawDeck,0.5555555555555556,9,Unplayed,,,N/A,0.75,8,Sleeper or Niche Power Picks
2_108*, drawDeck,1,10,Unplayed,,,N/A,,,N/A
A Host Avails Little, drawDeck,0.5,2,Unplayed,0.6231884057971014,69,Standard Power Picks,0.6666666666666666,3,Sleeper or Niche Power Picks
The Number Must Be Few, drawDeck,0.3333333333333333,3,Unplayed,0.6626506024096386,83,Standard Power Picks,0.5,18,Average
Mines of Khazad-Dum, drawDeck,0.36538461538461536,52,Redeemable,0.125,8,Unplayed,,,N/A
Fool of a Took, drawDeck,0.5,12,Unplayed,,,N/A,,1,Unplayed
Coming for the Ring, drawDeck,0.5833333333333334,12,Unplayed,0.2,5,Unplayed,,1,Unplayed
Halfling Deftness, drawDeck,0.2978723404255319,47,Trash,,2,Unplayed,,1,Unplayed
Extraordinary Resilience, drawDeck,0.5,2,Unplayed,0.2727272727272727,11,Trash,0.4166666666666667,12,Average
Elf-song, drawDeck,0.5,10,Unplayed,0.4430379746835443,158,High Play Rate with Average Strength,0.35714285714285715,14,Redeemable
Hugin: Emissary from Laketown, drawDeck,0.3333333333333333,3,Unplayed,0.5,16,Low Play Rate with Average Strength,0.5517241379310345,29,Average
Master of Healing, drawDeck,0.5,2,Unplayed,,5,Unplayed,,,N/A
Pinned Down, drawDeck,0.2222222222222222,9,Unplayed,,,N/A,,,N/A
Denizens Enraged, drawDeck,0.5555555555555556,9,Unplayed,1,2,Unplayed,,9,Trash
Stout and Sturdy, drawDeck,0.45,20,Low Play Rate with Average Strength,0.125,8,Unplayed,0.125,8,Trash
Power and Terror, drawDeck,0.5,2,Unplayed,0.3333333333333333,3,Unplayed,0.2631578947368421,19,Trash
Seek and Hide, drawDeck,,1,Unplayed,,1,Unplayed,,,N/A
1_360*, site,0.375,24,Redeemable,,,N/A,,,N/A
1_338*, site,0.4411764705882353,34,Low Play Rate with Average Strength,,,N/A,,,N/A
1_351*, site,0.2857142857142857,21,Trash,,,N/A,,,N/A
1_209*, drawDeck,0.2727272727272727,22,Trash,,,N/A,,,N/A
1_235*, drawDeck,0.3181818181818182,22,Redeemable,,,N/A,,,N/A
1_37*, drawDeck,0.2857142857142857,21,Trash,0.2857142857142857,7,Unplayed,,,N/A
2_79*, drawDeck,0.3333333333333333,6,Unplayed,,,N/A,,,N/A
2_83*, drawDeck,0.2857142857142857,21,Trash,,,N/A,,,N/A
Alive and Unspoiled, drawDeck,0.5,2,Unplayed,,,N/A,,,N/A
Gandalf: The Grey Wizard, drawDeck,0.14285714285714285,7,Unplayed,,,N/A,,,N/A
Swan-ship of the Galadhrim, drawDeck,0.3125,16,Redeemable,0.625,8,Unplayed,0.25,4,Trash
Still Sharp, drawDeck,0.46511627906976744,43,Low Play Rate with Average Strength,0.47058823529411764,51,Average,,1,Unplayed
Foes of Mordor, drawDeck,,1,Unplayed,0.421875,64,Average,,,N/A
Demands of the Sackville-Bagginses, drawDeck,,2,Unplayed,,,N/A,,,N/A
Staff Asunder, drawDeck,0.1,10,Unplayed,,,N/A,,,N/A
You Cannot Pass, drawDeck,0.1,10,Unplayed,,2,Unplayed,,,N/A
Morgul Slayer, drawDeck,0.16666666666666666,6,Unplayed,,,N/A,,,N/A
Orc Slayer, drawDeck,0.1,10,Unplayed,,2,Unplayed,,,N/A
2_120*, site,0.48484848484848486,33,Low Play Rate with Average Strength,,,N/A,,,N/A
1_102*, drawDeck,0.46875,32,Low Play Rate with Average Strength,,,N/A,,,N/A
1_173*, drawDeck,0.4222222222222222,45,Low Play Rate with Average Strength,,,N/A,,,N/A
1_174*, drawDeck,0.4482758620689655,29,Low Play Rate with Average Strength,,,N/A,,,N/A
1_179*, drawDeck,0.4915254237288136,59,Low Play Rate with Average Strength,0.5,2,Unplayed,,,N/A
1_180*, drawDeck,0.4915254237288136,59,Low Play Rate with Average Strength,0.5,2,Unplayed,,,N/A
1_181*, drawDeck,0.5348837209302325,43,Low Play Rate with Average Strength,0.5,2,Unplayed,,,N/A
1_182*, drawDeck,0.4482758620689655,29,Low Play Rate with Average Strength,,,N/A,,,N/A
1_186*, drawDeck,0.5348837209302325,43,Low Play Rate with Average Strength,0.5,2,Unplayed,,,N/A
1_187*, drawDeck,0.4482758620689655,29,Low Play Rate with Average Strength,,,N/A,,,N/A
1_191*, drawDeck,0.5454545454545454,44,Low Play Rate with Average Strength,0.5,2,Unplayed,,,N/A
1_299*, drawDeck,0.5277777777777778,36,Low Play Rate with Average Strength,,,N/A,,,N/A
1_94*, drawDeck,0.6857142857142857,70,Sleeper or Niche Power Picks,,,N/A,,,N/A
2_55*, drawDeck,0.4482758620689655,29,Low Play Rate with Average Strength,,,N/A,,,N/A
2_64*, drawDeck,0.41935483870967744,31,Low Play Rate with Average Strength,,,N/A,,,N/A
3_121*, drawDeck,0.48148148148148145,27,Low Play Rate with Average Strength,,,N/A,,,N/A
2_32*, drawDeck,0.6571428571428571,70,Sleeper or Niche Power Picks,,,N/A,,,N/A
Goblin Pursuer, drawDeck,,4,Unplayed,0.3333333333333333,3,Unplayed,0.3076923076923077,13,Redeemable
Gleaming Spires Will Crumble, drawDeck,,2,Unplayed,1,2,Unplayed,,,N/A
Seeking It Always, drawDeck,,2,Unplayed,,2,Unplayed,,,N/A
1_42*, drawDeck,0.3,10,Unplayed,,,N/A,,,N/A
Voice of Rauros, drawDeck,0.5714285714285714,7,Unplayed,,,N/A,0.2857142857142857,7,Trash
Mithril Shaft, drawDeck,0.5,6,Unplayed,,,N/A,0.6111111111111112,18,Standard Power Picks
1_327*, site,0.75,4,Unplayed,,,N/A,,,N/A
3_119*, site,0.75,4,Unplayed,,,N/A,,,N/A
1_356*, site,0.8571428571428571,7,Unplayed,,,N/A,,,N/A
1_361*, site,0.7837837837837838,37,Sleeper or Niche Power Picks,,,N/A,,,N/A
Lurtz: Servant of Isengard , drawDeck,0.8,35,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_33*, drawDeck,0.75,4,Unplayed,,,N/A,,,N/A
1_48*, drawDeck,0.7,10,Unplayed,,,N/A,,,N/A
2_20*, drawDeck,0.7959183673469388,49,Sleeper or Niche Power Picks,0.4722222222222222,36,Low Play Rate with Average Strength,,,N/A
3_75*, drawDeck,0.8095238095238095,42,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_154*, drawDeck,0.75,4,Unplayed,,,N/A,,,N/A
1_160*, drawDeck,0.75,4,Unplayed,,,N/A,,,N/A
1_68*, drawDeck,0.75,4,Unplayed,,,N/A,,,N/A
3_68*, drawDeck,0.7931034482758621,29,Sleeper or Niche Power Picks,,,N/A,,,N/A
Frenzy, drawDeck,0.45454545454545453,11,Unplayed,,,N/A,0.2,5,Trash
1_30*, drawDeck,0.5555555555555556,9,Unplayed,,,N/A,,,N/A
A Royal Welcome, drawDeck,0.8,5,Unplayed,0.68,25,Sleeper or Niche Power Picks,,3,Trash
Saruman's Reach, drawDeck,0.42857142857142855,35,Low Play Rate with Average Strength,,3,Unplayed,0.3333333333333333,3,Redeemable
Uruk Spy, drawDeck,0.45714285714285713,35,Low Play Rate with Average Strength,1,1,Unplayed,0.5,6,Low Play Rate with Average Strength
1_133*, drawDeck,0.8095238095238095,42,Sleeper or Niche Power Picks,1,1,Unplayed,,,N/A
1_136*, drawDeck,0.8095238095238095,42,Sleeper or Niche Power Picks,0.625,24,Sleeper or Niche Power Picks,0.8,5,Sleeper or Niche Power Picks
1_143*, drawDeck,0.8048780487804879,41,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_148*, drawDeck,0.8048780487804879,41,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_156*, drawDeck,0.8571428571428571,7,Unplayed,,,N/A,,,N/A
1_27*, drawDeck,0.7023809523809523,84,Standard Power Picks,0.42857142857142855,7,Unplayed,,,N/A
1_296*, drawDeck,0.6470588235294118,17,Sleeper or Niche Power Picks,,,N/A,,,N/A
3_49*, drawDeck,0.8048780487804879,41,Sleeper or Niche Power Picks,,,N/A,,,N/A
Cave Troll of Moria: Scourge of the Black Pit , drawDeck,0.46153846153846156,26,Low Play Rate with Average Strength,,1,Unplayed,,,N/A
1_211*, drawDeck,0.75,16,Sleeper or Niche Power Picks,,,N/A,,,N/A
2_68*, drawDeck,0.75,16,Sleeper or Niche Power Picks,,,N/A,,,N/A
2_76*, drawDeck,0.75,16,Sleeper or Niche Power Picks,0.6666666666666666,3,Unplayed,,,N/A
2_78*, drawDeck,0.75,16,Sleeper or Niche Power Picks,0.7727272727272727,22,Sleeper or Niche Power Picks,0.6875,32,Meta Dominating Power Picks
3_116*, site,0.7777777777777778,18,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_362*, site,0.75,20,Sleeper or Niche Power Picks,,,N/A,,,N/A
3_57*, drawDeck,0.5,2,Unplayed,,,N/A,,,N/A
1_330*, site,0.6666666666666666,3,Unplayed,,,N/A,,,N/A
1_337*, site,0.6666666666666666,3,Unplayed,,,N/A,,,N/A
1_359*, site,0.6923076923076923,26,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_309*, drawDeck,0.6666666666666666,3,Unplayed,,,N/A,,,N/A
1_310*, drawDeck,0.6666666666666666,3,Unplayed,,,N/A,,,N/A
2_112*, drawDeck,0.6666666666666666,3,Unplayed,0.3333333333333333,3,Unplayed,,,N/A
Parry, drawDeck,,1,Unplayed,,,N/A,,2,Unplayed
Erland: Advisor to Brand, drawDeck,,1,Unplayed,,,N/A,,2,Unplayed
Orc Scimitar, drawDeck,0.2777777777777778,18,Trash,0.6666666666666666,3,Unplayed,0.3333333333333333,3,Redeemable
Strength Born of Fear, drawDeck,0.5,2,Unplayed,,,N/A,0.375,16,Redeemable
Curse From Mordor, drawDeck,0.2222222222222222,9,Unplayed,,,N/A,0.25,4,Trash
3_38*, drawDeck,0.7857142857142857,14,Unplayed,,,N/A,,,N/A
Let Them Come, drawDeck,,1,Unplayed,,,N/A,,,N/A
Orc Chieftain, drawDeck,0.16666666666666666,6,Unplayed,,,N/A,,,N/A
Golden Light on the Land, drawDeck,,2,Unplayed,,,N/A,,,N/A
Orc Butchery, drawDeck,,2,Unplayed,,1,Unplayed,0.75,4,Sleeper or Niche Power Picks
The Dark Lord Advances, drawDeck,,1,Unplayed,,1,Unplayed,0.4,5,Low Play Rate with Average Strength
Noble Intentions, drawDeck,0.5625,16,Low Play Rate with Average Strength,,,N/A,,2,Unplayed
Natural Cover, drawDeck,0.38461538461538464,13,Unplayed,,,N/A,0.5,4,Low Play Rate with Average Strength
Lost to the Goblins, drawDeck,1,3,Unplayed,0.3333333333333333,9,Redeemable,0.3333333333333333,6,Redeemable
Boromir: Lord of Gondor , drawDeck,0.6,10,Unplayed,,,N/A,,,N/A
2_29*, drawDeck,0.6,10,Unplayed,,,N/A,,,N/A
1_95*, drawDeck,0.6666666666666666,30,Sleeper or Niche Power Picks,,,N/A,,,N/A
One Whom Men Would Follow, drawDeck,,3,Unplayed,0.33613445378151263,119,Redeemable,0.3333333333333333,21,Redeemable
Beren and Luthien, drawDeck,,1,Unplayed,,,N/A,0.5714285714285714,7,Low Play Rate with Average Strength
3_55*, drawDeck,,2,Unplayed,,,N/A,,,N/A
1_324*, site,0.8571428571428571,14,Unplayed,,,N/A,,,N/A
Terrible as the Dawn, drawDeck,0.4444444444444444,9,Unplayed,0.42,150,High Play Rate with Average Strength,,1,Unplayed
Why Shouldn't I Keep It, drawDeck,,1,Unplayed,,,N/A,0.6,5,Sleeper or Niche Power Picks
1_329*, site,0.7954545454545454,44,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_342*, site,0.7941176470588235,34,Sleeper or Niche Power Picks,,,N/A,,,N/A
2_119*, site,0.7777777777777778,36,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_131*, drawDeck,0.8,10,Unplayed,,,N/A,,,N/A
1_365*, drawDeck,0.75,44,Sleeper or Niche Power Picks,0.2857142857142857,7,Unplayed,,,N/A
2_39*, drawDeck,0.7941176470588235,34,Sleeper or Niche Power Picks,,,N/A,,,N/A
2_46*, drawDeck,0.7941176470588235,34,Sleeper or Niche Power Picks,,,N/A,,,N/A
3_66*, drawDeck,0.7941176470588235,34,Sleeper or Niche Power Picks,,,N/A,,,N/A
101_4, drawDeck,0.3076923076923077,13,Unplayed,0.3333333333333333,21,Redeemable,0.25,4,Trash
Something Draws Near, drawDeck,,3,Unplayed,,,N/A,,,N/A
Meant to Be Alone, drawDeck,,1,Unplayed,,,N/A,0.2702702702702703,37,Trash
1_339*, site,0.8181818181818182,11,Unplayed,,,N/A,,,N/A
3_115*, site,0.5714285714285714,7,Unplayed,,,N/A,,,N/A
1_153*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
1_161*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
1_291*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
1_308*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
1_318*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
3_110*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
3_111*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
3_106*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
Voice of Nimrodel, drawDeck,0.2857142857142857,7,Unplayed,0.42857142857142855,7,Unplayed,0.5238095238095238,21,Average
The Misadventure of Mr, drawDeck,,1,Unplayed,,,N/A,,,N/A
Still Draws Breath, drawDeck,0.25,4,Unplayed,0.25,4,Unplayed,1,1,Unplayed
Dangerous Gamble, drawDeck,0.5,2,Unplayed,,2,Unplayed,,,N/A
1_340*, site,0.6666666666666666,3,Unplayed,,,N/A,,,N/A
1_345*, site,0.7142857142857143,14,Unplayed,,,N/A,,,N/A
1_350*, site,0.75,16,Sleeper or Niche Power Picks,,,N/A,,,N/A
1_363*, site,0.7692307692307693,13,Unplayed,,,N/A,,,N/A
0_13*, drawDeck,0.7674418604651163,43,Sleeper or Niche Power Picks,0.2608695652173913,23,Trash,,,N/A
1_185*, drawDeck,0.7142857142857143,14,Unplayed,,,N/A,,,N/A
1_196*, drawDeck,0.7142857142857143,14,Unplayed,0.5,2,Unplayed,,,N/A
1_261*, drawDeck,0.7142857142857143,14,Unplayed,,,N/A,,,N/A
1_70*, drawDeck,0.625,8,Unplayed,0.8032786885245902,61,Standard Power Picks,0.6833333333333333,60,Meta Dominating Power Picks
Servant of the Secret Fire , drawDeck,0.6666666666666666,3,Unplayed,0.7796610169491526,59,Standard Power Picks,1,1,Unplayed
1_87*, drawDeck,0.6666666666666666,3,Unplayed,0.8125,32,Sleeper or Niche Power Picks,0.6923076923076923,52,Meta Dominating Power Picks
2_22*, drawDeck,0.5555555555555556,9,Unplayed,0.8125,32,Sleeper or Niche Power Picks,0.7209302325581395,43,Meta Dominating Power Picks
3_34*, drawDeck,0.5,4,Unplayed,0.8125,32,Sleeper or Niche Power Picks,,,N/A
1_325*, site,1,3,Unplayed,,,N/A,,,N/A
1_328*, site,0.625,8,Unplayed,,,N/A,,,N/A
0_8*, site,1,3,Unplayed,,,N/A,,,N/A
Mithril-coat , drawDeck,1,3,Unplayed,,,N/A,,,N/A
3_108*, drawDeck,0.7857142857142857,14,Unplayed,,,N/A,,,N/A
Southern Spies, drawDeck,,1,Unplayed,,1,Unplayed,,1,Unplayed
101_17*, drawDeck,0.5,6,Unplayed,,,N/A,,,N/A
101_40*, drawDeck,0.5,6,Unplayed,0.7,10,Sleeper or Niche Power Picks,0.6774193548387096,31,Meta Dominating Power Picks
101_53*, drawDeck,0.5,6,Unplayed,,,N/A,,,N/A
1_236*, drawDeck,0.5714285714285714,7,Unplayed,1,7,Unplayed,,,N/A
3_85*, drawDeck,0.5,6,Unplayed,0.75,4,Unplayed,,,N/A
1_40*, drawDeck,0.5,6,Unplayed,,,N/A,,,N/A
1_80*, drawDeck,0.625,8,Unplayed,0.8461538461538461,13,Sleeper or Niche Power Picks,,,N/A
1_12*, drawDeck,1,2,Unplayed,,,N/A,,,N/A
1_311*, drawDeck,0.7619047619047619,42,Sleeper or Niche Power Picks,0.7027027027027027,74,Standard Power Picks,,,N/A
1_335*, site,1,3,Unplayed,,,N/A,,,N/A
101_61*, site,0.9047619047619048,21,Sleeper or Niche Power Picks,,,N/A,,,N/A
101_20*, drawDeck,1,9,Unplayed,,,N/A,,,N/A
101_24*, drawDeck,0.8695652173913043,23,Sleeper or Niche Power Picks,,,N/A,,,N/A
3_17*, drawDeck,0.7857142857142857,28,Sleeper or Niche Power Picks,,,N/A,,,N/A
12_19*, drawDeck,0.5,2,Unplayed,,,N/A,,,N/A
15_13*, drawDeck,0.5,2,Unplayed,,1,Unplayed,,,N/A
1_150*, drawDeck,0.5,2,Unplayed,,,N/A,,,N/A
11_166*, drawDeck,,1,Unplayed,,,N/A,,,N/A
1_101*, drawDeck,,1,Unplayed,,,N/A,,,N/A
1_294*, drawDeck,,1,Unplayed,,,N/A,,,N/A
2_80*, drawDeck,,1,Unplayed,,,N/A,,,N/A
1_139*, drawDeck,0.7916666666666666,24,Sleeper or Niche Power Picks,,,N/A,,,N/A
The Eye of Sauron, drawDeck,,3,Unplayed,,3,Unplayed,0.5,8,Low Play Rate with Average Strength
101_8, drawDeck,0.4,5,Unplayed,,,N/A,,,N/A
1_336*, site,1,1,Unplayed,,,N/A,,,N/A
1_207*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
1_213*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
1_220*, drawDeck,1,1,Unplayed,0.8,5,Unplayed,,,N/A
1_221*, drawDeck,1,1,Unplayed,0.7391304347826086,23,Sleeper or Niche Power Picks,0.8,5,Sleeper or Niche Power Picks
1_229*, drawDeck,1,1,Unplayed,0.9166666666666666,12,Sleeper or Niche Power Picks,,,N/A
1_230*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
1_238*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
1_165*, drawDeck,0.375,16,Redeemable,,,N/A,,,N/A
1_166*, drawDeck,0.375,16,Redeemable,,,N/A,,,N/A
